nameWithOwner,url,stargazerCount,createdAt,releases,primaryLanguage,age,processed
Snailclimb/JavaGuide,https://github.com/Snailclimb/JavaGuide,118952,2018-05-07T13:27:00Z,0,Java,1413,false
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns,73794,2014-08-09T16:45:18Z,0,Java,2779,false
MisterBooo/LeetCodeAnimation,https://github.com/MisterBooo/LeetCodeAnimation,69366,2018-12-06T08:01:22Z,0,Java,1200,false
doocs/advanced-java,https://github.com/doocs/advanced-java,61800,2018-10-06T11:38:30Z,1,Java,1261,false
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,60165,2012-10-19T15:02:57Z,125,Java,3439,true
elastic/elasticsearch,https://github.com/elastic/elasticsearch,58915,2010-02-08T13:20:56Z,78,Java,4423,false
macrozheng/mall,https://github.com/macrozheng/mall,56731,2018-04-04T01:11:44Z,1,Java,1446,false
kdn251/interviews,https://github.com/kdn251/interviews,56548,2017-02-14T18:19:25Z,0,Java,1859,false
spring-projects/spring-framework,https://github.com/spring-projects/spring-framework,46590,2010-12-08T04:04:45Z,224,Java,4120,false
ReactiveX/RxJava,https://github.com/ReactiveX/RxJava,45861,2013-01-08T20:11:48Z,227,Java,3357,false
GrowingGit/GitHub-Chinese-Top-Charts,https://github.com/GrowingGit/GitHub-Chinese-Top-Charts,45194,2019-09-05T03:01:56Z,0,Java,927,false
TheAlgorithms/Java,https://github.com/TheAlgorithms/Java,45093,2016-07-16T10:21:02Z,0,Java,2073,false
google/guava,https://github.com/google/guava,43961,2014-05-29T16:23:17Z,35,Java,2852,false
square/retrofit,https://github.com/square/retrofit,39711,2010-09-06T21:39:43Z,0,Java,4212,false
apache/dubbo,https://github.com/apache/dubbo,36969,2012-06-19T07:56:02Z,46,Java,3561,false
PhilJay/MPAndroidChart,https://github.com/PhilJay/MPAndroidChart,34801,2014-04-25T14:29:47Z,44,Java,2886,false
airbnb/lottie-android,https://github.com/airbnb/lottie-android,32553,2016-10-06T22:42:42Z,41,Java,1990,false
bumptech/glide,https://github.com/bumptech/glide,32359,2013-07-08T22:52:33Z,38,Java,3176,false
NationalSecurityAgency/ghidra,https://github.com/NationalSecurityAgency/ghidra,31797,2019-03-01T03:27:48Z,19,Java,1115,false
Blankj/AndroidUtilCode,https://github.com/Blankj/AndroidUtilCode,30552,2016-07-30T18:18:32Z,116,Java,2058,false
geekxh/hello-algorithm,https://github.com/geekxh/hello-algorithm,30107,2020-05-29T05:47:09Z,0,Java,660,false
eugenp/tutorials,https://github.com/eugenp/tutorials,29858,2013-04-29T18:26:36Z,0,Java,3246,false
skylot/jadx,https://github.com/skylot/jadx,29436,2013-03-18T17:08:21Z,19,Java,3288,false
zxing/zxing,https://github.com/zxing/zxing,29300,2011-10-12T14:07:27Z,27,Java,3812,false
netty/netty,https://github.com/netty/netty,28765,2010-11-09T09:22:21Z,0,Java,4149,false
alibaba/arthas,https://github.com/alibaba/arthas,28665,2018-08-29T17:15:57Z,39,Java,1298,false
jeecgboot/jeecg-boot,https://github.com/jeecgboot/jeecg-boot,28274,2018-11-26T10:40:00Z,18,Java,1210,false
ityouknow/spring-boot-examples,https://github.com/ityouknow/spring-boot-examples,27238,2016-11-05T05:32:33Z,0,Java,1961,false
crossoverJie/JCSprout,https://github.com/crossoverJie/JCSprout,26626,2017-12-17T09:06:50Z,0,Java,1554,false
apolloconfig/apollo,https://github.com/apolloconfig/apollo,26460,2016-03-04T10:24:23Z,34,Java,2207,false
JakeWharton/butterknife,https://github.com/JakeWharton/butterknife,25709,2013-03-05T08:18:59Z,0,Java,3302,false
proxyee-down-org/proxyee-down,https://github.com/proxyee-down-org/proxyee-down,25249,2017-10-25T10:07:27Z,49,Java,1607,false
alibaba/druid,https://github.com/alibaba/druid,25244,2011-11-03T05:12:51Z,43,Java,3790,false
dbeaver/dbeaver,https://github.com/dbeaver/dbeaver,25186,2015-10-21T08:26:28Z,147,Java,2342,false
xkcoding/spring-boot-demo,https://github.com/xkcoding/spring-boot-demo,25030,2017-11-10T06:27:29Z,0,Java,1591,false
alibaba/fastjson,https://github.com/alibaba/fastjson,24206,2011-11-03T06:58:52Z,83,Java,3790,false
qiurunze123/miaosha,https://github.com/qiurunze123/miaosha,24149,2018-09-14T04:36:24Z,0,Java,1283,false
greenrobot/EventBus,https://github.com/greenrobot/EventBus,23869,2012-07-16T16:55:40Z,7,Java,3533,false
lenve/vhr,https://github.com/lenve/vhr,23575,2018-01-04T08:57:51Z,0,Java,1536,false
scwang90/SmartRefreshLayout,https://github.com/scwang90/SmartRefreshLayout,23368,2017-06-02T09:52:50Z,10,Java,1752,false
SeleniumHQ/selenium,https://github.com/SeleniumHQ/selenium,23027,2013-01-14T21:40:56Z,73,Java,3351,false
wuyouzhuguli/SpringAll,https://github.com/wuyouzhuguli/SpringAll,22941,2018-05-02T02:48:44Z,0,Java,1418,false
alibaba/easyexcel,https://github.com/alibaba/easyexcel,22880,2018-02-06T03:14:08Z,1,Java,1503,false
CymChad/BaseRecyclerViewAdapterHelper,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,22685,2016-04-10T07:40:11Z,192,Java,2170,false
hollischuang/toBeTopJavaer,https://github.com/hollischuang/toBeTopJavaer,22481,2018-10-25T09:54:54Z,0,Java,1242,false
Netflix/Hystrix,https://github.com/Netflix/Hystrix,22478,2012-11-19T20:14:46Z,79,Java,3407,false
alibaba/canal,https://github.com/alibaba/canal,22391,2013-01-13T10:59:52Z,22,Java,3353,false
dromara/hutool,https://github.com/dromara/hutool,22186,2014-04-13T07:23:51Z,110,Java,2898,false
signalapp/Signal-Android,https://github.com/signalapp/Signal-Android,22160,2011-12-15T20:01:12Z,0,Java,3747,false
seata/seata,https://github.com/seata/seata,21798,2018-12-28T08:37:22Z,31,Java,1178,false
alibaba/nacos,https://github.com/alibaba/nacos,21722,2018-06-15T06:49:27Z,43,Java,1374,false
alibaba/spring-cloud-alibaba,https://github.com/alibaba/spring-cloud-alibaba,21674,2017-12-01T20:49:15Z,27,Java,1569,false
halo-dev/halo,https://github.com/halo-dev/halo,21612,2018-03-21T12:56:52Z,82,Java,1460,false
apache/kafka,https://github.com/apache/kafka,21446,2011-08-15T18:06:16Z,0,Java,3869,false
xuxueli/xxl-job,https://github.com/xuxueli/xxl-job,20926,2015-11-28T12:59:34Z,30,Java,2304,false
google/gson,https://github.com/google/gson,20678,2015-03-19T18:21:20Z,3,Java,2557,false
libgdx/libgdx,https://github.com/libgdx/libgdx,19761,2012-08-10T19:34:38Z,8,Java,3508,false
ReactiveX/RxAndroid,https://github.com/ReactiveX/RxAndroid,19617,2014-08-19T03:46:38Z,18,Java,2770,false
DrKLO/Telegram,https://github.com/DrKLO/Telegram,19474,2013-10-25T14:08:10Z,73,Java,3068,false
google/ExoPlayer,https://github.com/google/ExoPlayer,19068,2014-06-13T21:19:18Z,18,Java,2836,false
apache/skywalking,https://github.com/apache/skywalking,18918,2015-11-07T03:30:36Z,50,Java,2325,false
alibaba/Sentinel,https://github.com/alibaba/Sentinel,18698,2018-04-04T06:37:33Z,19,Java,1446,false
jenkinsci/jenkins,https://github.com/jenkinsci/jenkins,18601,2010-11-22T21:21:23Z,163,Java,4135,false
redisson/redisson,https://github.com/redisson/redisson,18557,2014-01-11T14:06:25Z,105,Java,2990,false
didi/DoraemonKit,https://github.com/didi/DoraemonKit,18550,2018-08-14T10:32:07Z,7,Java,1314,false
apache/flink,https://github.com/apache/flink,18394,2014-06-07T07:00:10Z,0,Java,2843,false
bazelbuild/bazel,https://github.com/bazelbuild/bazel,18309,2014-06-12T16:00:38Z,143,Java,2838,false
Baseflow/PhotoView,https://github.com/Baseflow/PhotoView,18153,2012-07-17T16:39:00Z,5,Java,3532,false
TeamNewPipe/NewPipe,https://github.com/TeamNewPipe/NewPipe,18124,2015-09-03T23:39:26Z,116,Java,2389,false
elunez/eladmin,https://github.com/elunez/eladmin,17720,2018-12-14T08:54:24Z,0,Java,1192,false
CarGuo/GSYVideoPlayer,https://github.com/CarGuo/GSYVideoPlayer,17248,2016-11-13T12:34:31Z,32,Java,1953,false
linlinjava/litemall,https://github.com/linlinjava/litemall,16930,2018-03-22T16:42:30Z,8,Java,1458,false
mybatis/mybatis-3,https://github.com/mybatis/mybatis-3,16921,2013-02-14T19:03:32Z,36,Java,3320,false
EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,https://github.com/EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,16843,2012-11-24T00:14:41Z,0,Java,3403,false
nostra13/Android-Universal-Image-Loader,https://github.com/nostra13/Android-Universal-Image-Loader,16814,2011-11-27T18:48:23Z,0,Java,3765,false
apache/rocketmq,https://github.com/apache/rocketmq,16761,2016-11-30T08:00:08Z,6,Java,1936,false
facebook/fresco,https://github.com/facebook/fresco,16754,2015-03-02T09:58:04Z,45,Java,2575,false
oracle/graal,https://github.com/oracle/graal,16739,2016-01-14T17:11:35Z,32,Java,2256,false
dianping/cat,https://github.com/dianping/cat,16508,2012-12-05T02:31:48Z,0,Java,3392,false
brettwooldridge/HikariCP,https://github.com/brettwooldridge/HikariCP,16481,2013-10-08T05:43:03Z,0,Java,3085,false
forezp/SpringCloudLearning,https://github.com/forezp/SpringCloudLearning,16448,2017-04-08T10:06:56Z,0,Java,1807,false
Tencent/tinker,https://github.com/Tencent/tinker,16262,2016-09-06T06:57:52Z,44,Java,2021,false
shuzheng/zheng,https://github.com/shuzheng/zheng,16219,2016-10-04T10:07:06Z,0,Java,1993,false
winterbe/java8-tutorial,https://github.com/winterbe/java8-tutorial,15544,2014-03-16T17:25:43Z,0,Java,2925,false
apache/shardingsphere,https://github.com/apache/shardingsphere,15513,2016-01-18T12:49:26Z,46,Java,2253,false
openzipkin/zipkin,https://github.com/openzipkin/zipkin,15230,2012-06-06T18:26:16Z,67,Java,3573,false
android10/Android-CleanArchitecture,https://github.com/android10/Android-CleanArchitecture,15118,2014-08-19T14:09:26Z,0,Java,2770,false
lottie-react-native/lottie-react-native,https://github.com/lottie-react-native/lottie-react-native,14918,2017-01-27T18:24:50Z,9,Java,1877,false
JeffLi1993/springboot-learning-example,https://github.com/JeffLi1993/springboot-learning-example,14752,2017-02-06T07:02:25Z,0,Java,1868,false
LMAX-Exchange/disruptor,https://github.com/LMAX-Exchange/disruptor,14613,2012-09-21T13:42:24Z,13,Java,3467,false
Anuken/Mindustry,https://github.com/Anuken/Mindustry,14215,2017-04-30T01:24:29Z,134,Java,1785,false
dyc87112/SpringBoot-Learning,https://github.com/dyc87112/SpringBoot-Learning,14201,2016-08-21T03:39:06Z,0,Java,2037,false
hdodenhof/CircleImageView,https://github.com/hdodenhof/CircleImageView,14160,2014-01-17T16:44:46Z,0,Java,2983,false
alibaba/ARouter,https://github.com/alibaba/ARouter,13718,2016-12-14T01:27:49Z,16,Java,1922,false
iBotPeaches/Apktool,https://github.com/iBotPeaches/Apktool,13646,2012-03-19T17:46:53Z,15,Java,3652,false
lgvalle/Material-Animations,https://github.com/lgvalle/Material-Animations,13560,2015-03-08T20:54:00Z,0,Java,2568,false
Tencent/QMUI_Android,https://github.com/Tencent/QMUI_Android,13485,2017-04-21T10:03:18Z,35,Java,1794,false
material-components/material-components-android,https://github.com/material-components/material-components-android,13473,2016-12-05T16:11:29Z,49,Java,1931,false
medcl/elasticsearch-analysis-ik,https://github.com/medcl/elasticsearch-analysis-ik,13471,2011-12-16T09:01:45Z,157,Java,3747,false
YunaiV/SpringBoot-Labs,https://github.com/YunaiV/SpringBoot-Labs,13437,2018-09-12T14:51:46Z,0,Java,1285,false
prestodb/presto,https://github.com/prestodb/presto,13275,2012-08-09T01:03:37Z,0,Java,3510,false
doocs/leetcode,https://github.com/doocs/leetcode,13233,2018-09-16T14:03:03Z,19,Java,1281,false
orhanobut/logger,https://github.com/orhanobut/logger,13194,2015-03-20T22:30:12Z,16,Java,2556,false
justauth/JustAuth,https://github.com/justauth/JustAuth,13171,2019-01-31T09:42:20Z,45,Java,1144,false
Bigkoo/Android-PickerView,https://github.com/Bigkoo/Android-PickerView,13068,2014-12-28T01:46:38Z,0,Java,2639,false
android-hacker/VirtualXposed,https://github.com/android-hacker/VirtualXposed,12979,2017-12-01T09:00:58Z,49,Java,1570,false
Tencent/APIJSON,https://github.com/Tencent/APIJSON,12974,2016-11-21T12:03:29Z,85,Java,1945,false
Curzibn/Luban,https://github.com/Curzibn/Luban,12862,2016-07-24T07:43:21Z,6,Java,2065,false
Konloch/bytecode-viewer,https://github.com/Konloch/bytecode-viewer,12801,2014-10-14T10:26:46Z,57,Java,2714,false
eclipse-vertx/vert.x,https://github.com/eclipse-vertx/vert.x,12781,2011-06-17T14:54:55Z,0,Java,3929,false
mockito/mockito,https://github.com/mockito/mockito,12709,2012-10-13T20:27:12Z,185,Java,3444,false
arduino/Arduino,https://github.com/arduino/Arduino,12664,2010-09-17T19:10:36Z,37,Java,4201,false
baomidou/mybatis-plus,https://github.com/baomidou/mybatis-plus,12569,2016-08-18T10:06:53Z,22,Java,2040,false
openjdk/jdk,https://github.com/openjdk/jdk,12515,2018-09-17T12:29:20Z,0,Java,1280,false
greenrobot/greenDAO,https://github.com/greenrobot/greenDAO,12508,2011-10-22T16:15:14Z,8,Java,3802,false
facebook/stetho,https://github.com/facebook/stetho,12460,2015-01-22T22:34:10Z,13,Java,2613,false
apache/hadoop,https://github.com/apache/hadoop,12417,2014-08-28T07:00:08Z,0,Java,2761,false
eclipse/deeplearning4j,https://github.com/eclipse/deeplearning4j,12387,2013-11-27T02:03:28Z,0,Java,3035,false
JessYanCoding/AndroidAutoSize,https://github.com/JessYanCoding/AndroidAutoSize,12228,2018-08-17T09:04:19Z,14,Java,1311,false
williamfiset/Algorithms,https://github.com/williamfiset/Algorithms,12228,2017-03-18T02:50:46Z,0,Java,1828,false
zhihu/Matisse,https://github.com/zhihu/Matisse,12222,2017-04-13T01:31:05Z,15,Java,1802,false
daimajia/AndroidSwipeLayout,https://github.com/daimajia/AndroidSwipeLayout,12186,2014-08-25T04:09:33Z,18,Java,2764,false
pinpoint-apm/pinpoint,https://github.com/pinpoint-apm/pinpoint,12062,2014-10-20T09:27:22Z,50,Java,2708,false
daimajia/AndroidViewAnimations,https://github.com/daimajia/AndroidViewAnimations,12054,2014-06-23T03:53:13Z,9,Java,2827,false
zhisheng17/flink-learning,https://github.com/zhisheng17/flink-learning,11872,2019-01-01T07:38:28Z,0,Java,1174,false
youth5201314/banner,https://github.com/youth5201314/banner,11828,2016-04-22T05:50:25Z,0,Java,2158,false
Netflix/zuul,https://github.com/Netflix/zuul,11794,2013-03-13T18:53:57Z,5,Java,3293,false
antlr/antlr4,https://github.com/antlr/antlr4,11769,2010-02-04T01:36:28Z,23,Java,4427,false
keycloak/keycloak,https://github.com/keycloak/keycloak,11705,2013-07-02T13:38:51Z,17,Java,3183,false
termux/termux-app,https://github.com/termux/termux-app,11624,2015-10-23T09:42:46Z,89,Java,2340,false
apache/druid,https://github.com/apache/druid,11621,2012-10-23T19:08:07Z,48,Java,3434,false
GoogleContainerTools/jib,https://github.com/GoogleContainerTools/jib,11607,2018-01-22T18:30:43Z,133,Java,1517,false
OpenAPITools/openapi-generator,https://github.com/OpenAPITools/openapi-generator,11565,2018-05-12T09:57:56Z,45,Java,1408,false
seaswalker/spring-analysis,https://github.com/seaswalker/spring-analysis,11503,2016-09-09T07:46:32Z,0,Java,2018,false
Tencent/VasSonic,https://github.com/Tencent/VasSonic,11474,2017-08-01T08:35:13Z,10,Java,1692,false
sqshq/piggymetrics,https://github.com/sqshq/piggymetrics,11421,2015-03-29T17:56:31Z,2,Java,2547,false
heibaiying/BigData-Notes,https://github.com/heibaiying/BigData-Notes,11398,2019-03-10T01:40:01Z,0,Java,1106,false
LuckSiege/PictureSelector,https://github.com/LuckSiege/PictureSelector,11309,2017-01-04T07:47:39Z,104,Java,1901,false
ben-manes/caffeine,https://github.com/ben-manes/caffeine,11295,2014-12-13T08:45:11Z,59,Java,2654,false
realm/realm-java,https://github.com/realm/realm-java,11263,2012-04-20T09:18:42Z,0,Java,3621,false
thingsboard/thingsboard,https://github.com/thingsboard/thingsboard,11221,2016-12-01T09:33:30Z,47,Java,1935,false
hyb1996/Auto.js,https://github.com/hyb1996/Auto.js,11198,2017-01-27T01:01:16Z,0,Java,1878,false
jfeinstein10/SlidingMenu,https://github.com/jfeinstein10/SlidingMenu,11172,2012-06-30T05:14:23Z,0,Java,3550,false
androidannotations/androidannotations,https://github.com/androidannotations/androidannotations,11166,2012-01-06T08:48:03Z,0,Java,3726,false
Netflix/eureka,https://github.com/Netflix/eureka,11141,2012-07-26T22:23:07Z,142,Java,3523,false
Yalantis/uCrop,https://github.com/Yalantis/uCrop,11112,2016-01-05T13:41:06Z,15,Java,2266,false
projectlombok/lombok,https://github.com/projectlombok/lombok,11014,2009-06-08T19:46:41Z,3,Java,4667,false
pagehelper/Mybatis-PageHelper,https://github.com/pagehelper/Mybatis-PageHelper,10998,2014-06-09T15:32:30Z,9,Java,2841,false
java-decompiler/jd-gui,https://github.com/java-decompiler/jd-gui,10963,2015-03-25T05:28:41Z,18,Java,2552,false
permissions-dispatcher/PermissionsDispatcher,https://github.com/permissions-dispatcher/PermissionsDispatcher,10901,2015-08-15T21:41:05Z,40,Java,2408,false
alibaba/vlayout,https://github.com/alibaba/vlayout,10830,2017-02-27T08:11:47Z,34,Java,1847,false
google/guice,https://github.com/google/guice,10830,2014-05-28T23:18:53Z,15,Java,2852,false
alibaba/DataX,https://github.com/alibaba/DataX,10757,2018-01-18T10:09:47Z,0,Java,1522,false
codecentric/spring-boot-admin,https://github.com/codecentric/spring-boot-admin,10707,2014-07-25T11:39:13Z,67,Java,2795,false
android-async-http/android-async-http,https://github.com/android-async-http/android-async-http,10655,2011-02-20T03:25:07Z,3,Java,4046,false
macrozheng/mall-learning,https://github.com/macrozheng/mall-learning,10645,2019-04-12T13:20:31Z,0,Java,1073,false
H07000223/FlycoTabLayout,https://github.com/H07000223/FlycoTabLayout,10556,2015-11-09T01:53:19Z,4,Java,2323,false
apache/pulsar,https://github.com/apache/pulsar,10528,2016-06-28T07:00:03Z,53,Java,2091,false
lingochamp/FileDownloader,https://github.com/lingochamp/FileDownloader,10478,2015-12-22T11:17:16Z,65,Java,2280,false
lipangit/JiaoZiVideoPlayer,https://github.com/lipangit/JiaoZiVideoPlayer,10418,2016-02-06T11:04:24Z,78,Java,2234,false
jeasonlzy/okhttp-OkGo,https://github.com/jeasonlzy/okhttp-OkGo,10408,2016-01-15T10:35:24Z,14,Java,2256,false
frank-lam/fullstack-tutorial,https://github.com/frank-lam/fullstack-tutorial,10406,2018-04-13T01:50:10Z,0,Java,1437,false
redis/jedis,https://github.com/redis/jedis,10331,2010-06-11T13:04:43Z,63,Java,4300,false
tbruyelle/RxPermissions,https://github.com/tbruyelle/RxPermissions,10312,2015-09-29T13:55:09Z,11,Java,2364,false
mission-peace/interview,https://github.com/mission-peace/interview,10288,2014-07-20T21:27:31Z,0,Java,2799,false
code4craft/webmagic,https://github.com/code4craft/webmagic,10285,2013-04-23T12:57:36Z,20,Java,3253,false
apache/zookeeper,https://github.com/apache/zookeeper,10272,2009-03-27T15:41:56Z,0,Java,4741,false
JakeWharton/ViewPagerIndicator,https://github.com/JakeWharton/ViewPagerIndicator,10215,2011-08-04T17:13:44Z,0,Java,3880,false
gyf-dev/ImmersionBar,https://github.com/gyf-dev/ImmersionBar,10183,2017-04-19T05:10:09Z,0,Java,1796,false
JessYanCoding/MVPArms,https://github.com/JessYanCoding/MVPArms,10156,2016-08-06T08:49:56Z,25,Java,2052,false
janishar/mit-deep-learning-book-pdf,https://github.com/janishar/mit-deep-learning-book-pdf,10090,2017-04-07T10:46:50Z,3,Java,1808,false
daniulive/SmarterStreaming,https://github.com/daniulive/SmarterStreaming,9960,2016-03-26T14:46:02Z,0,Java,2185,false
aosp-mirror/platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base,9912,2008-10-21T18:20:37Z,0,Java,4897,false
neo4j/neo4j,https://github.com/neo4j/neo4j,9840,2012-11-12T08:46:15Z,72,Java,3415,false
chefyuan/algorithm-base,https://github.com/chefyuan/algorithm-base,9816,2021-03-17T09:32:28Z,0,Java,368,false
YoKeyword/Fragmentation,https://github.com/YoKeyword/Fragmentation,9715,2016-02-23T08:54:55Z,30,Java,2217,false
careercup/CtCI-6th-Edition,https://github.com/careercup/CtCI-6th-Edition,9707,2015-07-02T06:28:46Z,0,Java,2453,false
google/auto,https://github.com/google/auto,9664,2013-05-22T21:41:56Z,55,Java,3223,false
liaohuqiu/android-Ultra-Pull-To-Refresh,https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh,9664,2014-11-13T03:13:10Z,8,Java,2684,false
ksoichiro/Android-ObservableScrollView,https://github.com/ksoichiro/Android-ObservableScrollView,9624,2014-11-08T14:45:20Z,0,Java,2689,false
HarlonWang/AVLoadingIndicatorView,https://github.com/HarlonWang/AVLoadingIndicatorView,9608,2015-10-24T20:18:33Z,1,Java,2338,false
DuGuQiuBai/Java,https://github.com/DuGuQiuBai/Java,9590,2015-11-25T07:30:08Z,0,Java,2307,false
wasabeef/glide-transformations,https://github.com/wasabeef/glide-transformations,9588,2015-01-09T10:33:29Z,0,Java,2627,false
react-native-camera/react-native-camera,https://github.com/react-native-camera/react-native-camera,9558,2015-04-01T00:54:40Z,144,Java,2545,false
quarkusio/quarkus,https://github.com/quarkusio/quarkus,9550,2018-07-06T00:44:20Z,165,Java,1353,false
pxb1988/dex2jar,https://github.com/pxb1988/dex2jar,9542,2015-03-16T09:13:07Z,6,Java,2561,false
grpc/grpc-java,https://github.com/grpc/grpc-java,9524,2014-12-08T19:00:00Z,109,Java,2658,false
square/javapoet,https://github.com/square/javapoet,9469,2013-02-01T16:56:30Z,0,Java,3333,false
pockethub/PocketHub,https://github.com/pockethub/PocketHub,9454,2011-09-08T16:52:50Z,1,Java,3845,false
googlesamples/easypermissions,https://github.com/googlesamples/easypermissions,9400,2015-12-22T18:05:53Z,12,Java,2279,false
umano/AndroidSlidingUpPanel,https://github.com/umano/AndroidSlidingUpPanel,9397,2013-05-31T18:33:53Z,8,Java,3214,false
clojure/clojure,https://github.com/clojure/clojure,9387,2010-06-29T20:03:33Z,0,Java,4281,false
jhy/jsoup,https://github.com/jhy/jsoup,9348,2009-12-19T01:29:58Z,5,Java,4474,false
zaproxy/zaproxy,https://github.com/zaproxy/zaproxy,9343,2015-06-03T16:55:01Z,255,Java,2481,false
