nameWithOwner,url,stargazerCount,createdAt,releases,primaryLanguage,age,processed,cbo,dit,lcom*,loc
brianway/java-learning,https://github.com/brianway/java-learning,3926,2016-02-09T05:20:58Z,0,Java,2233,true,1.0849933598937582,1,Not processed.,10984
Manabu-GT/ExpandableTextView,https://github.com/Manabu-GT/ExpandableTextView,3924,2014-05-17T19:40:15Z,4,Java,2865,true,5.133333333333334,1,Not processed.,552
CalebFenton/simplify,https://github.com/CalebFenton/simplify,3922,2014-01-16T05:14:02Z,9,Java,2987,true,7.916398713826367,1,Not processed.,21150
meefik/linuxdeploy,https://github.com/meefik/linuxdeploy,3920,2012-08-21T04:49:14Z,37,Java,3500,true,7.162162162162162,2,0.2944229956756757,2693
citerus/dddsample-core,https://github.com/citerus/dddsample-core,3920,2015-01-31T23:21:37Z,0,Java,2606,true,5.8,2,0.24882627668750001,4360
JoanZapata/android-iconify,https://github.com/JoanZapata/android-iconify,3915,2013-06-12T11:42:01Z,0,Java,3205,true,3.511627906976744,2,0.24032266348837208,909
bisq-network/bisq,https://github.com/bisq-network/bisq,3912,2014-03-12T09:42:29Z,120,Java,2932,true,7.511156186612576,4,Not processed.,161500
Doikki/DKVideoPlayer,https://github.com/Doikki/DKVideoPlayer,3908,2017-04-11T01:33:38Z,30,Java,1806,true,5.764331210191083,1,Not processed.,16368
xcltapestry/XCL-Charts,https://github.com/xcltapestry/XCL-Charts,3900,2014-06-09T15:44:50Z,0,Java,2843,true,7.740061162079511,1,0.4082997448929663,23397
luckybilly/CC,https://github.com/luckybilly/CC,3897,2017-11-23T16:26:33Z,0,Java,1580,true,4.966666666666667,1,Not processed.,4599
JZ-Darkal/AndroidHttpCapture,https://github.com/JZ-Darkal/AndroidHttpCapture,3895,2016-10-15T19:48:00Z,1,Java,1983,true,4.578616352201258,1,Not processed.,15905
rstudio/rstudio,https://github.com/rstudio/rstudio,3893,2010-12-07T19:10:25Z,0,Java,4123,true,4.943888971795254,2,Not processed.,213396
dreamhead/moco,https://github.com/dreamhead/moco,3891,2012-10-18T09:09:51Z,0,Java,3442,true,5.841911764705882,1,Not processed.,15544
jeremylong/DependencyCheck,https://github.com/jeremylong/DependencyCheck,3879,2012-09-03T20:43:30Z,27,Java,3486,true,6.6525423728813555,2,Not processed.,36745
oblac/jodd,https://github.com/oblac/jodd,3875,2012-09-07T20:26:48Z,37,Java,3482,true,3.993131868131868,1,Not processed.,26870
aurelhubert/ahbottomnavigation,https://github.com/aurelhubert/ahbottomnavigation,3872,2016-03-17T12:17:56Z,14,Java,2196,true,5.108695652173913,1,0.17574092630434782,2339
Piasy/BigImageViewer,https://github.com/Piasy/BigImageViewer,3858,2016-11-06T09:55:02Z,0,Java,1962,true,4.534883720930233,2,0.1726499496511628,2538
tuguangquan/mybatis,https://github.com/tuguangquan/mybatis,3857,2014-11-03T04:51:06Z,0,Java,2696,true,3.734359961501444,1,Not processed.,39118
apache/pinot,https://github.com/apache/pinot,3855,2014-05-19T23:27:48Z,15,Java,2863,true,6.680531626876692,2,Not processed.,299213
Freeyourgadget/Gadgetbridge,https://github.com/Freeyourgadget/Gadgetbridge,3854,2015-01-05T23:19:03Z,0,Java,2632,true,5.932963988919668,1,Not processed.,106851
vespa-engine/vespa,https://github.com/vespa-engine/vespa,3843,2016-06-03T20:54:20Z,12,Java,2117,true,6.090278338039532,4,Not processed.,638837
orhanobut/hawk,https://github.com/orhanobut/hawk,3840,2015-02-19T22:25:23Z,22,Java,2587,true,3.6153846153846154,1,0.13084207423076924,834
oldmanpushcart/greys-anatomy,https://github.com/oldmanpushcart/greys-anatomy,3836,2012-11-21T19:39:35Z,0,Java,3407,true,4.066666666666666,2,Not processed.,10774
bluelinelabs/Conductor,https://github.com/bluelinelabs/Conductor,3833,2016-03-16T18:42:41Z,19,Java,2197,true,5.431034482758621,2,0.22296433870689655,6535
dromara/hmily,https://github.com/dromara/hmily,3821,2017-09-28T06:29:01Z,0,Java,1636,true,5.258895705521472,2,Not processed.,25677
react-native-webrtc/react-native-webrtc,https://github.com/react-native-webrtc/react-native-webrtc,3819,2015-09-27T10:57:30Z,42,Java,2368,true,5.2,1,0.21520382480000003,2736
roboguice/roboguice,https://github.com/roboguice/roboguice,3817,2012-08-12T20:37:19Z,0,Java,3508,true,3.947526236881559,1,Not processed.,74026
hussien89aa/AndroidTutorialForBeginners,https://github.com/hussien89aa/AndroidTutorialForBeginners,3812,2016-09-26T16:36:28Z,0,Java,2003,true,4.511627906976744,1,Not processed.,3957
web3j/web3j,https://github.com/web3j/web3j,3801,2016-09-04T05:48:49Z,94,Java,2025,true,4.48635477582846,3,Not processed.,34146
MiguelCatalan/MaterialSearchView,https://github.com/MiguelCatalan/MaterialSearchView,3795,2015-09-14T17:13:46Z,6,Java,2381,true,4.048780487804878,3,0.1087639012195122,1361
itwanger/JavaBooks,https://github.com/itwanger/JavaBooks,3786,2020-10-10T00:48:06Z,0,Java,528,true,0,1,0,4
bytedeco/javacpp,https://github.com/bytedeco/javacpp,3784,2014-04-21T12:47:21Z,8,Java,2892,true,5.689839572192513,3,Not processed.,25469
pmd/pmd,https://github.com/pmd/pmd,3782,2012-07-11T18:03:00Z,73,Java,3541,true,5.28475147430497,2,Not processed.,123493
eirslett/frontend-maven-plugin,https://github.com/eirslett/frontend-maven-plugin,3774,2013-08-30T14:44:38Z,0,Java,3126,true,5.261904761904762,3,0.35217036309523814,2939
apache/shiro,https://github.com/apache/shiro,3767,2009-08-29T08:00:17Z,0,Java,4588,true,4.872146118721461,1,0.21107948065068494,32214
YunaiV/ruoyi-vue-pro,https://github.com/YunaiV/ruoyi-vue-pro,3764,2021-01-24T03:18:25Z,9,Java,422,true,7.432411067193676,1,Not processed.,26478
powermock/powermock,https://github.com/powermock/powermock,3759,2014-05-28T07:53:53Z,16,Java,2855,true,3.4405043341213553,1,Not processed.,32976
TeamAmaze/AmazeFileManager,https://github.com/TeamAmaze/AmazeFileManager,3758,2014-07-14T19:47:53Z,58,Java,2807,true,7.138211382113822,5,Not processed.,32765
j-easy/easy-rules,https://github.com/j-easy/easy-rules,3750,2013-03-10T14:38:26Z,10,Java,3299,true,5.092592592592593,1,0.2177362336419754,4857
databricks/learning-spark,https://github.com/databricks/learning-spark,3741,2014-06-16T04:47:54Z,0,Java,2836,true,2.827067669172932,1,Not processed.,2295
Javen205/IJPay,https://github.com/Javen205/IJPay,3738,2017-05-02T03:15:32Z,23,Java,1785,true,5.532258064516129,2,Not processed.,10829
zzhoujay/RichText,https://github.com/zzhoujay/RichText,3735,2015-07-21T09:36:01Z,0,Java,2436,true,4.2727272727272725,2,Not processed.,5185
didi/LogiKM,https://github.com/didi/LogiKM,3725,2020-03-19T05:13:51Z,13,Java,733,true,6.041909196740396,2,Not processed.,46692
timehop/sticky-headers-recyclerview,https://github.com/timehop/sticky-headers-recyclerview,3724,2014-10-03T01:57:46Z,0,Java,2727,true,4.620689655172414,2,0.15249042379310346,808
M66B/NetGuard,https://github.com/M66B/NetGuard,3719,2015-10-24T17:59:20Z,134,Java,2341,true,4.757731958762887,1,0.12538587126804127,12817
yanzhenjie/NoHttp,https://github.com/yanzhenjie/NoHttp,3714,2015-07-29T06:11:12Z,0,Java,2428,true,4.456140350877193,3,Not processed.,8428
querydsl/querydsl,https://github.com/querydsl/querydsl,3711,2011-08-05T06:46:32Z,34,Java,3882,true,5.157147267675208,3,Not processed.,98761
xuexiangjys/XUI,https://github.com/xuexiangjys/XUI,3704,2019-01-07T07:59:02Z,21,Java,1170,true,5.8572331017056225,3,Not processed.,89256
lzyzsd/CircleProgress,https://github.com/lzyzsd/CircleProgress,3701,2014-10-30T16:14:42Z,0,Java,2700,true,5.76,2,0.3006288548,1451
pqpo/SmartCropper,https://github.com/pqpo/SmartCropper,3699,2017-08-03T11:08:41Z,13,Java,1692,true,6.25,1,0.27275255416666666,1004
willowtreeapps/spruce-android,https://github.com/willowtreeapps/spruce-android,3691,2017-02-23T20:34:18Z,3,Java,1852,true,4.860655737704918,1,Not processed.,4269
LWJGL/lwjgl3,https://github.com/LWJGL/lwjgl3,3683,2012-12-23T15:40:04Z,16,Java,3376,true,6.587610619469027,1,Not processed.,680051
failsafe-lib/failsafe,https://github.com/failsafe-lib/failsafe,3679,2015-06-30T00:56:39Z,0,Java,2457,true,6.361344537815126,2,Not processed.,9991
subhra74/xdm,https://github.com/subhra74/xdm,3676,2018-02-25T13:09:15Z,3,Java,1486,true,4.131147540983607,1,Not processed.,26878
amirzaidi/Launcher3,https://github.com/amirzaidi/Launcher3,3671,2017-05-30T12:53:32Z,22,Java,1757,true,7.240404040404041,1,Not processed.,60130
tiann/epic,https://github.com/tiann/epic,3660,2017-05-22T02:52:44Z,5,Java,1765,true,3.228187919463087,3,0.23282411899328867,5127
yangfuhai/ASimpleCache,https://github.com/yangfuhai/ASimpleCache,3654,2013-07-28T13:50:59Z,0,Java,3159,true,4.448275862068965,1,Not processed.,1993
huanghongxun/HMCL,https://github.com/huanghongxun/HMCL,3644,2015-06-22T08:06:03Z,177,Java,2465,true,6.405325443786983,1,Not processed.,55275
binIoter/GuideView,https://github.com/binIoter/GuideView,3642,2016-06-19T08:52:25Z,0,Java,2102,true,3.742857142857143,1,Not processed.,1246
zxbu/webdav-aliyundriver,https://github.com/zxbu/webdav-aliyundriver,3635,2021-01-13T10:02:36Z,14,Java,433,true,4.91358024691358,1,0.40541674661728394,5540
ryanhoo/StylishMusicPlayer,https://github.com/ryanhoo/StylishMusicPlayer,3629,2016-09-13T14:38:32Z,0,Java,2016,true,5.025773195876289,2,Not processed.,5777
rockerhieu/emojicon,https://github.com/rockerhieu/emojicon,3618,2014-01-18T12:32:38Z,2,Java,2985,true,5.153846153846154,2,Not processed.,2971
sunfusheng/MarqueeView,https://github.com/sunfusheng/MarqueeView,3617,2016-06-01T06:50:46Z,0,Java,2120,true,5.409090909090909,1,Not processed.,804
litesuits/android-common,https://github.com/litesuits/android-common,3616,2014-05-29T08:08:00Z,0,Java,2854,true,3.5176470588235293,1,0.37129377529411767,6519
google/open-location-code,https://github.com/google/open-location-code,3616,2014-09-30T18:26:35Z,5,Java,2730,true,4.925373134328358,1,0.1953932365671642,2250
lygttpod/SuperTextView,https://github.com/lygttpod/SuperTextView,3613,2016-10-19T04:06:54Z,39,Java,1980,true,3.046511627906977,1,0.07872923139534885,4002
WeiYe-Jing/datax-web,https://github.com/WeiYe-Jing/datax-web,3608,2019-11-19T01:09:05Z,5,Java,854,true,5.041009463722397,1,Not processed.,13801
jitsi/jitsi,https://github.com/jitsi/jitsi,3605,2013-04-24T17:37:20Z,7,Java,3254,true,5.444195176668536,2,Not processed.,218974
saysky/ForestBlog,https://github.com/saysky/ForestBlog,3604,2017-10-08T15:27:47Z,0,Java,1626,true,5.104651162790698,1,Not processed.,2437
mock-server/mockserver,https://github.com/mock-server/mockserver,3602,2013-02-26T06:09:52Z,0,Java,3311,true,7.272051996285979,1,Not processed.,62175
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper,3592,2012-02-18T19:57:38Z,34,Java,3684,true,6.754032258064516,3,Not processed.,80543
mercyblitz/tech-weekly,https://github.com/mercyblitz/tech-weekly,3589,2018-12-03T03:10:52Z,0,Java,1205,true,2.1194029850746268,1,Not processed.,996
code4craft/tiny-spring,https://github.com/code4craft/tiny-spring,3585,2014-01-10T16:37:57Z,0,Java,2993,true,3.0849056603773586,1,0.1335978858490566,1543
runelite/runelite,https://github.com/runelite/runelite,3584,2016-04-30T20:48:02Z,0,Java,2151,true,5.875530410183876,1,Not processed.,193052
johncarl81/parceler,https://github.com/johncarl81/parceler,3584,2013-07-03T02:53:01Z,0,Java,3184,true,4.697727272727272,1,Not processed.,10156
nytimes/Store,https://github.com/nytimes/Store,3582,2016-11-29T20:17:11Z,0,Java,1938,true,6.182758620689655,4,Not processed.,11288
apache/incubator-heron,https://github.com/apache/incubator-heron,3580,2015-09-25T16:09:24Z,56,Java,2370,true,5.692353643966547,1,Not processed.,70439
tyrantgit/ExplosionField,https://github.com/tyrantgit/ExplosionField,3579,2015-09-23T11:34:50Z,0,Java,2372,true,4.9,2,0.25337662099999997,343
mybatis/spring-boot-starter,https://github.com/mybatis/spring-boot-starter,3566,2015-09-25T13:05:15Z,23,Java,2370,true,4.412121212121212,2,Not processed.,3716
dongjunkun/DropDownMenu,https://github.com/dongjunkun/DropDownMenu,3564,2015-06-23T07:43:56Z,2,Java,2464,true,4.526315789473684,1,0.32937238210526315,513
kikoso/android-stackblur,https://github.com/kikoso/android-stackblur,3561,2013-08-15T14:44:32Z,0,Java,3141,true,1.7804878048780488,1,Not processed.,933
JSQLParser/JSqlParser,https://github.com/JSQLParser/JSqlParser,3559,2011-06-23T22:51:52Z,27,Java,3924,true,6.056159420289855,2,Not processed.,30555
androidx/androidx,https://github.com/androidx/androidx,3558,2020-04-17T19:17:41Z,0,Java,703,true,5.948006613999633,2,Not processed.,844493
luontola/retrolambda,https://github.com/luontola/retrolambda,3548,2013-07-20T07:25:22Z,0,Java,3167,true,2.408333333333333,1,Not processed.,4848
lsjwzh/RecyclerViewPager,https://github.com/lsjwzh/RecyclerViewPager,3547,2015-01-17T18:30:34Z,10,Java,2621,true,4.309859154929577,1,0.1501252809859155,2735
arimorty/floatingsearchview,https://github.com/arimorty/floatingsearchview,3537,2015-11-22T02:38:32Z,0,Java,2312,true,3.5703703703703704,1,0.12186463844444444,4170
CameraKit/blurkit-android,https://github.com/CameraKit/blurkit-android,3537,2016-11-06T03:14:58Z,3,Java,1962,true,6.1,2,0.360054098,497
LandGrey/SpringBootVulExploit,https://github.com/LandGrey/SpringBootVulExploit,3535,2020-05-20T09:18:44Z,0,Java,671,true,3.4285714285714284,1,0.17261905,258
sofastack/sofa-rpc,https://github.com/sofastack/sofa-rpc,3533,2018-04-09T03:32:04Z,44,Java,1443,true,5.268063583815029,1,Not processed.,65110
981011512/--,https://github.com/981011512/--,3532,2020-06-18T22:47:21Z,0,Java,641,true,4.397849462365591,2,Not processed.,26884
stfalcon-studio/ChatKit,https://github.com/stfalcon-studio/ChatKit,3530,2017-02-02T09:37:15Z,1,Java,1874,true,5.768518518518518,2,Not processed.,4680
baoyongzhang/SwipeMenuListView,https://github.com/baoyongzhang/SwipeMenuListView,3529,2014-08-24T15:40:45Z,2,Java,2767,true,4.393939393939394,2,0.18047251484848484,1347
oracle/opengrok,https://github.com/oracle/opengrok,3519,2013-01-07T11:49:18Z,197,Java,3361,true,5.1,1,Not processed.,64666
apache/dubbo-admin,https://github.com/apache/dubbo-admin,3517,2018-01-11T05:30:17Z,4,Java,1531,true,4.504504504504505,1,Not processed.,9478
Fuzion24/JustTrustMe,https://github.com/Fuzion24/JustTrustMe,3512,2014-07-24T23:45:05Z,1,Java,2797,true,2,2,0.015873017142857142,622
rovo89/XposedInstaller,https://github.com/rovo89/XposedInstaller,3509,2012-04-02T20:33:05Z,0,Java,3640,true,4.886699507389163,4,Not processed.,8980
JakeWharton/ThreeTenABP,https://github.com/JakeWharton/ThreeTenABP,3501,2015-07-03T17:35:09Z,0,Java,2454,true,4.285714285714286,2,0.10714285714285714,117
line/armeria,https://github.com/line/armeria,3493,2015-11-16T04:04:01Z,198,Java,2318,true,6.361043393466602,1,Not processed.,199248
linyiqun/DataMiningAlgorithm,https://github.com/linyiqun/DataMiningAlgorithm,3493,2015-01-11T02:50:28Z,0,Java,2627,true,2.2936507936507935,1,Not processed.,11663
codeestX/GeekNews,https://github.com/codeestX/GeekNews,3492,2016-08-07T14:56:56Z,0,Java,2053,true,4.624145785876993,2,Not processed.,11939
davideas/FlexibleAdapter,https://github.com/davideas/FlexibleAdapter,3490,2015-05-02T22:00:43Z,30,Java,2515,true,6.024539877300613,2,0.26270871193251527,15853
Ereza/CustomActivityOnCrash,https://github.com/Ereza/CustomActivityOnCrash,3490,2014-07-04T19:46:21Z,11,Java,2817,true,4.173913043478261,1,0.14979023260869564,998
andOTP/andOTP,https://github.com/andOTP/andOTP,3489,2017-07-05T11:39:52Z,38,Java,1721,true,6.108433734939759,1,Not processed.,8443
mpusher/mpush,https://github.com/mpusher/mpush,3489,2016-04-28T01:43:19Z,9,Java,2154,true,4.731155778894473,1,Not processed.,15032
google/rejoiner,https://github.com/google/rejoiner,3481,2017-12-06T19:09:53Z,3,Java,1567,true,6.6183206106870225,1,Not processed.,3566
Exrick/xboot,https://github.com/Exrick/xboot,3480,2018-04-23T14:44:18Z,6,Java,1429,true,7.415472779369628,1,Not processed.,10265
obsidiandynamics/kafdrop,https://github.com/obsidiandynamics/kafdrop,3474,2019-05-27T08:46:56Z,43,Java,1030,true,4.857142857142857,1,Not processed.,2538
xcc3641/SeeWeather,https://github.com/xcc3641/SeeWeather,3473,2016-02-20T13:10:14Z,2,Java,2222,true,4.867924528301887,1,Not processed.,3101
bilibili/MagicaSakura,https://github.com/bilibili/MagicaSakura,3470,2016-06-23T07:54:59Z,3,Java,2098,true,8.297619047619047,1,0.3505801782142857,5367
dropbox/hackpad,https://github.com/dropbox/hackpad,3468,2015-08-14T02:32:17Z,0,Java,2412,true,5.079159935379645,1,Not processed.,87731
andremion/Music-Player,https://github.com/andremion/Music-Player,3464,2016-05-06T21:55:37Z,2,Java,2145,true,4.40625,1,Not processed.,926
traccar/traccar,https://github.com/traccar/traccar,3462,2012-04-16T08:33:49Z,35,Java,3627,true,4.959339263024142,1,Not processed.,58669
jboss-javassist/javassist,https://github.com/jboss-javassist/javassist,3447,2013-05-24T08:31:32Z,18,Java,3224,true,3.3527803099361897,1,Not processed.,82448
guolindev/giffun,https://github.com/guolindev/giffun,3441,2019-01-28T05:11:00Z,0,Java,1149,true,5.382845188284519,2,Not processed.,22397
remkop/picocli,https://github.com/remkop/picocli,3439,2017-02-01T16:38:41Z,78,Java,1875,true,2.9461622408148416,1,Not processed.,91315
knowm/XChange,https://github.com/knowm/XChange,3433,2012-02-02T10:48:28Z,0,Java,3701,true,5.680815258040389,1,Not processed.,163814
spring-cloud/spring-cloud-gateway,https://github.com/spring-cloud/spring-cloud-gateway,3426,2016-11-16T21:42:51Z,0,Java,1951,true,7.147757255936676,1,Not processed.,22965
avast/android-butterknife-zelezny,https://github.com/avast/android-butterknife-zelezny,3421,2013-12-23T14:24:08Z,8,Java,3011,true,4.926829268292683,2,Not processed.,1626
ethanhua/Skeleton,https://github.com/ethanhua/Skeleton,3413,2017-07-30T06:42:39Z,0,Java,1696,true,3.727272727272727,1,0.19551404545454545,752
yigit/android-priority-jobqueue,https://github.com/yigit/android-priority-jobqueue,3411,2014-06-20T00:12:45Z,0,Java,2832,true,4.79155672823219,1,Not processed.,14102
mcxtzhang/SwipeDelMenuLayout,https://github.com/mcxtzhang/SwipeDelMenuLayout,3405,2016-08-25T08:10:45Z,2,Java,2035,true,3.1,2,0.09504770775,1085
WVector/AppUpdate,https://github.com/WVector/AppUpdate,3397,2017-06-19T09:38:42Z,3,Java,1737,true,4.4375,1,0.14180300312500002,2925
promeG/TinyPinyin,https://github.com/promeG/TinyPinyin,3394,2015-09-30T03:24:50Z,2,Java,2365,true,2.0307692307692307,1,Not processed.,1401
PowerJob/PowerJob,https://github.com/PowerJob/PowerJob,3391,2020-03-16T09:19:55Z,32,Java,736,true,6.012626262626263,3,Not processed.,14573
networknt/light-4j,https://github.com/networknt/light-4j,3390,2016-09-09T22:28:14Z,145,Java,2019,true,4.27394438722966,1,Not processed.,49596
crossoverJie/SSM,https://github.com/crossoverJie/SSM,3389,2016-06-21T10:09:02Z,10,Java,2100,true,3.188073394495413,1,Not processed.,12864
stylefeng/Guns,https://github.com/stylefeng/Guns,3383,2017-07-06T05:19:54Z,0,Java,1720,true,7,1,Not processed.,326
DiUS/java-faker,https://github.com/DiUS/java-faker,3383,2011-06-06T01:01:21Z,0,Java,3942,true,4.115555555555556,1,0.09866902124444445,6710
linkedin/databus,https://github.com/linkedin/databus,3378,2012-12-17T17:49:17Z,0,Java,3382,true,5.513192612137203,1,Not processed.,124341
lisawray/groupie,https://github.com/lisawray/groupie,3372,2016-09-01T20:59:35Z,27,Java,2027,true,5.096774193548387,3,0.1951659204301075,3898
ivacf/archi,https://github.com/ivacf/archi,3368,2015-09-11T16:13:34Z,0,Java,2384,true,5.457142857142857,2,0.2035018787142857,2029
spring-projects/spring-authorization-server,https://github.com/spring-projects/spring-authorization-server,3367,2020-03-17T17:28:57Z,9,Java,735,true,9.518610421836229,1,Not processed.,22403
alamkanak/Android-Week-View,https://github.com/alamkanak/Android-Week-View,3359,2014-09-17T10:07:12Z,4,Java,2743,true,3.6296296296296298,1,0.17919778740740736,2003
googlemaps/android-maps-utils,https://github.com/googlemaps/android-maps-utils,3356,2013-05-17T00:08:48Z,24,Java,3231,true,6.629166666666666,3,Not processed.,13571
liuyubobobo/Play-with-Algorithms,https://github.com/liuyubobobo/Play-with-Algorithms,3355,2016-07-05T18:16:22Z,0,Java,2086,true,2.8947368421052633,1,0.1853952260150376,5287
code4craft/netty-learning,https://github.com/code4craft/netty-learning,3354,2013-09-19T02:24:25Z,0,Java,3106,true,5.063573883161512,1,Not processed.,68759
CaffeineMC/sodium-fabric,https://github.com/CaffeineMC/sodium-fabric,3340,2020-02-01T03:04:09Z,11,Java,780,true,5.9375,1,Not processed.,11383
google/data-transfer-project,https://github.com/google/data-transfer-project,3330,2018-01-04T21:27:57Z,43,Java,1537,true,6.286585365853658,1,Not processed.,21398
eclipse/jetty.project,https://github.com/eclipse/jetty.project,3319,2011-07-14T01:11:57Z,38,Java,3904,true,5.326907842619487,2,Not processed.,387334
actorapp/actor-platform,https://github.com/actorapp/actor-platform,3317,2015-06-21T00:29:57Z,97,Java,2466,true,4.882514494964907,2,Not processed.,134646
abel533/MyBatis-Spring-Boot,https://github.com/abel533/MyBatis-Spring-Boot,3317,2015-12-19T09:57:22Z,0,Java,2285,true,5.2,1,0.21915344650000002,396
crate/crate,https://github.com/crate/crate,3315,2013-04-10T09:17:16Z,39,Java,3268,true,7.196838692245339,3,Not processed.,414440
sherxon/AlgoDS,https://github.com/sherxon/AlgoDS,3314,2016-12-16T17:01:22Z,0,Java,1922,true,1.3380281690140845,1,Not processed.,21217
JeremyLiao/LiveEventBus,https://github.com/JeremyLiao/LiveEventBus,3311,2018-07-11T07:36:59Z,0,Java,1350,true,3.227272727272727,1,Not processed.,7782
shekhargulati/99-problems,https://github.com/shekhargulati/99-problems,3311,2015-11-22T05:56:33Z,0,Java,2312,true,1.699248120300752,1,Not processed.,2057
qunarcorp/bistoury,https://github.com/qunarcorp/bistoury,3310,2019-08-01T07:54:25Z,8,Java,964,true,4.865540044085232,1,Not processed.,73638
wendux/DSBridge-Android,https://github.com/wendux/DSBridge-Android,3308,2017-01-02T11:58:53Z,2,Java,1905,true,2.978723404255319,1,0.05434650510638298,1841
micrometer-metrics/micrometer,https://github.com/micrometer-metrics/micrometer,3307,2017-04-10T21:36:51Z,141,Java,1806,true,5.939522998296423,1,Not processed.,48507
MovingBlocks/Terasology,https://github.com/MovingBlocks/Terasology,3305,2011-03-04T03:49:19Z,66,Java,4036,true,6.149194991055456,1,Not processed.,113093
GitLqr/LQRWeChat,https://github.com/GitLqr/LQRWeChat,3293,2017-02-07T06:32:40Z,0,Java,1869,true,4.740932642487047,3,Not processed.,17612
luojilab/DDComponentForAndroid,https://github.com/luojilab/DDComponentForAndroid,3291,2017-09-07T05:48:44Z,4,Java,1657,true,3.0980392156862746,1,Not processed.,1449
iammert/ScalingLayout,https://github.com/iammert/ScalingLayout,3290,2017-10-01T12:28:34Z,4,Java,1633,true,3.3333333333333335,2,0.0905185137037037,631
alibaba/jetcache,https://github.com/alibaba/jetcache,3289,2017-04-12T07:48:23Z,49,Java,1805,true,5.4338624338624335,1,Not processed.,14838
rubensousa/PreviewSeekBar,https://github.com/rubensousa/PreviewSeekBar,3285,2017-01-24T23:52:44Z,7,Java,1882,true,5.6,2,0.2526825576,1215
baomidou/dynamic-datasource-spring-boot-starter,https://github.com/baomidou/dynamic-datasource-spring-boot-starter,3284,2018-04-28T02:32:16Z,8,Java,1424,true,4.915492957746479,1,Not processed.,2528
CheckChe0803/flink-recommandSystem-demo,https://github.com/CheckChe0803/flink-recommandSystem-demo,3277,2019-05-15T07:55:35Z,0,Java,1042,true,3.727272727272727,1,Not processed.,1835
ittianyu/BottomNavigationViewEx,https://github.com/ittianyu/BottomNavigationViewEx,3276,2016-11-12T08:39:38Z,19,Java,1956,true,4.896551724137931,2,0.15283235275862067,1371
apache/kylin,https://github.com/apache/kylin,3273,2015-01-03T08:00:05Z,0,Java,2635,true,6.231627906976744,1,Not processed.,204393
hmkcode/Android,https://github.com/hmkcode/Android,3268,2013-09-02T16:12:28Z,0,Java,3123,true,4.732142857142857,2,0.2269351192857143,1396
kevinsawicki/http-request,https://github.com/kevinsawicki/http-request,3255,2011-10-21T19:54:58Z,0,Java,3804,true,2.238095238095238,1,0.02620676220238095,4876
vert-x3/vertx-examples,https://github.com/vert-x3/vertx-examples,3244,2015-02-24T17:42:44Z,0,Java,2583,true,5.514285714285714,2,Not processed.,9572
tangqi92/Android-Tips,https://github.com/tangqi92/Android-Tips,3238,2015-09-10T09:01:47Z,0,Java,2385,true,1,1,0,177
uber/AutoDispose,https://github.com/uber/AutoDispose,3234,2016-12-22T18:46:11Z,2,Java,1916,true,7.082706766917293,2,0.24218808270676695,5395
bluelinelabs/LoganSquare,https://github.com/bluelinelabs/LoganSquare,3233,2015-02-17T03:24:12Z,0,Java,2590,true,3.859375,1,Not processed.,6892
java-aodeng/hope-boot,https://github.com/java-aodeng/hope-boot,3228,2018-10-17T07:50:48Z,2,Java,1252,true,5.669421487603306,1,Not processed.,2870
ragunathjawahar/android-saripaar,https://github.com/ragunathjawahar/android-saripaar,3227,2012-09-08T11:52:30Z,3,Java,3482,true,5.243243243243243,2,Not processed.,4723
bauerca/drag-sort-listview,https://github.com/bauerca/drag-sort-listview,3219,2012-06-01T06:32:13Z,0,Java,3581,true,3.949367088607595,1,Not processed.,4301
UnevenSoftware/LeafPic,https://github.com/UnevenSoftware/LeafPic,3217,2016-01-07T17:24:12Z,7,Java,2266,true,6.049822064056939,4,Not processed.,13594
fishercoder1534/Leetcode,https://github.com/fishercoder1534/Leetcode,3216,2016-07-31T05:28:15Z,0,Java,2060,true,1.610255175734232,1,Not processed.,115435
h2database/h2database,https://github.com/h2database/h2database,3216,2015-04-10T19:09:09Z,16,Java,2538,true,5.9487334137515075,2,Not processed.,225421
alibaba/QLExpress,https://github.com/alibaba/QLExpress,3213,2017-03-15T08:39:54Z,0,Java,1833,true,4.285714285714286,2,Not processed.,12087
getActivity/XXPermissions,https://github.com/getActivity/XXPermissions,3209,2018-06-15T14:31:29Z,46,Java,1376,true,3.4871794871794872,2,Not processed.,2144
zendesk/maxwell,https://github.com/zendesk/maxwell,3209,2015-02-09T22:06:13Z,186,Java,2597,true,5.989864864864865,3,Not processed.,16779
jbloch/effective-java-3e-source-code,https://github.com/jbloch/effective-java-3e-source-code,3207,2018-08-03T20:48:35Z,0,Java,1326,true,1.1287128712871286,1,Not processed.,3018
bilibili/boxing,https://github.com/bilibili/boxing,3204,2017-01-22T07:04:34Z,1,Java,1885,true,6.642335766423358,2,Not processed.,5910
fyhertz/libstreaming,https://github.com/fyhertz/libstreaming,3200,2013-01-30T21:24:47Z,0,Java,3337,true,3.5730337078651684,1,Not processed.,6798
apache/incubator-seatunnel,https://github.com/apache/incubator-seatunnel,3197,2017-08-05T09:14:47Z,34,Java,1690,true,6.344370860927152,1,Not processed.,7038
daimajia/AndroidViewHover,https://github.com/daimajia/AndroidViewHover,3193,2014-08-08T12:04:43Z,4,Java,2783,true,3.5789473684210527,1,0.1424489652631579,712
